;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
144;452.78;555.56;-0.149;0.0413;-0.3306;0.2165;66.06156639056121;64.44739388368257;65.00595470339351;64.53595466254487
145;452.78;555.56;-0.1653;0.1062;0.2132;0.0736;65.83373363021494;64.47415283622944;64.71329952960136;64.8040929265581
146;452.78;555.56;-0.0197;0.0478;0.0128;0.0738;65.59073282480895;64.57480949052379;64.97687853862809;64.91847582741686
147;452.78;555.56;-0.1327;0.2796;-0.3215;-0.0573;65.51902728716274;64.61470566907731;65.02885748404407;65.02843486251585
148;452.78;555.56;0.2253;0.011;-0.1932;-0.0769;65.3408101931325;64.88807624172331;64.74433041069206;65.00285270286317
149;452.78;555.56;-0.216;0.0598;-0.1449;0.1122;65.51916048032217;64.8728785777964;64.60018966485336;64.95870345947036
150;452.78;555.56;-0.2295;0.3297;-0.1546;0.1555;65.23941606191417;64.90574948186122;64.51048195909578;65.10543728306146
151;452.78;555.56;-0.0876;-0.31;-0.298;0.003;64.9590806480399;65.21216980849636;64.41489467847082;65.28954726618795
152;452.78;555.56;-0.0996;-0.0912;-0.1749;0.2283;64.83337228138646;64.86513914416383;64.17998114358628;65.31373391805039
153;452.78;555.56;0.3859;0.2852;-0.1369;0.2548;64.69318509684227;64.76186724380149;64.07819203153191;65.56224614012912
154;452.78;555.56;0.1899;0.1872;-0.1423;-0.3329;65.04257191185603;65.052146763667;64.01875224409092;65.82725675456665
155;452.78;555.56;0.0175;0.1357;0.2256;0.0861;65.17244090797668;65.2349886004228;63.956453843988555;65.4939226305877
156;452.78;555.56;-0.2451;0.1665;0.021;-0.0085;65.1194623414124;65.34031128510154;64.26472031969932;65.59298109669564
157;452.78;555.56;0.1689;0.0654;-0.1987;0.0777;64.82023145466003;65.47315219252557;64.35521303611966;65.59345607203154
158;452.78;555.56;-0.2;0.3263;-0.0669;0.2232;64.95681283955643;65.49575703462705;64.22214455074581;65.68011195418036
