;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];h1 [cm];h2 [cm];h3 [cm];h4 [cm]
692;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.952077323247565;48.151546832972336;32.47133915871607;61.76793228992441
693;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.92231283963378;48.12671216778098;32.461367113874786;61.74502736922665
694;436.67;388.97;-0.0;0.0;-0.0;0.0;39.894226961066096;48.102923646845824;32.451993915456164;61.72307135709793
695;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.86772790485508;48.08013685889031;32.44318368509131;61.702025107239756
696;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.84272864260078;48.05830929895858;32.43490268422117;61.681851074938436
697;436.67;388.97;0.0;0.0;0.0;0.0;39.81914667908453;48.037400285480004;32.42711918760988;61.66251325261789
698;436.67;388.97;0.0;0.0;-0.0;-0.0;39.79690383891886;48.01737088098107;32.41980336420328;61.64397710789879
699;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.77592606096165;47.99818381628528;32.4129271649213;61.62620952407358
700;436.67;388.97;0.0;-0.0;0.0;-0.0;39.756143200461;47.97980341804829;32.40646421699432;61.60917874290973
701;436.67;388.97;0.0;0.0;0.0;0.0;39.73748883886261;47.962195539481854;32.40038972447382;61.59285430969601
702;436.67;388.97;-0.0;0.0;-0.0;-0.0;39.71990010118255;47.94532749412612;32.39468037456711;61.57720702044946
703;436.67;388.97;0.0;-0.0;-0.0;0.0;39.70331748082292;47.929167992535895;32.38931424946473;61.56220887120298
704;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.68768467168719;47.91368708175214;32.38427074334656;61.547833009296404
705;436.67;388.97;-0.0;-0.0;0.0;0.0;39.67294840743463;47.8988560874353;32.37953048426991;61.53405368659603
706;436.67;388.97;0.0;-0.0;-0.0;0.0;39.659058307699006;47.884647558542724;32.3750752606589;61.52084621457026
707;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.64596673108529;47.871035214437136;32.370887952129884;61.50818692115136
708;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.63362863474959;47.85799389431836;32.36695246440204;61.49605310931558
709;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.622001440360584;47.84549950887499;32.36325366805664;61.48442301731639
710;436.67;388.97;0.0;0.0;0.0;0.0;39.611044906236195;47.83352899405736;32.35977734092118;61.473275780507485
711;436.67;388.97;-0.0;0.0;0.0;0.0;39.60072100544638;47.8220602668775;32.35651011386736;61.46259139469484
712;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.590993809671325;47.811072183145804;32.35343941982391;61.45235068095874
713;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.58182937860424;47.80054449705842;32.35055344581603;61.44253525188914
714;436.67;388.97;0.0;0.0;0.0;0.0;39.57319565468883;47.79045782255284;32.347841087854505;61.43312747917962
715;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.56506236298355;47.78079359635322;32.34529190850707;61.424110462527
716;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.55740091594727;47.771534042630115;32.34289609699462;61.41546799978586
717;436.67;388.97;-0.0;0.0;-0.0;0.0;39.55018432294469;47.76266213920297;32.34064443166356;61.40718455832881
718;436.67;388.97;-0.0;0.0;0.0;-0.0;39.543387104273386;47.75416158521676;32.33852824469439;61.39924524756526
719;436.67;388.97;0.0;-0.0;-0.0;0.0;39.536985209519315;47.74601677022724;32.336539388914446;61.3916357925732
720;436.67;388.97;0.0;0.0;-0.0;0.0;39.530955940052024;47.738212744632484;32.334670206590644;61.38434250880005
721;436.67;388.97;0.0;-0.0;0.0;-0.0;39.525277875476164;47.7307351913906;32.33291350008499;61.37735227779047
722;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.51993080386128;47.723570398967;32.33126250426266;61.370652523900354
723;436.67;388.97;-0.0;0.0;0.0;-0.0;39.5148956555772;47.71670523545647;32.32971086054872;61.364231191957984
724;436.67;388.97;-0.0;0.0;-0.0;0.0;39.51015444056831;47.710127123828165;32.328252592535705;61.35807672583465
725;436.67;388.97;-0.0;0.0;-0.0;-0.0;39.505690188905405;47.70382401824377;32.32688208304996;61.352178047888515
726;436.67;388.97;0.0;0.0;-0.0;-0.0;39.50148689445984;47.69778438140147;32.32559405259006;61.34652453924687
727;436.67;388.97;-0.0;0.0;0.0;-0.0;39.49752946155028;47.69199716286036;32.324383539055745;61.341106020893285
728;436.67;388.97;0.0;0.0;0.0;-0.0;39.493803654418166;47.68645177830215;32.32324587869042;61.335912735527394
729;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.49029604939369;47.68113808968866;32.32217668816516;61.33093533016634
730;436.67;388.97;-0.0;0.0;0.0;0.0;39.48699398961957;47.676046386275885;32.32117184773598;61.326164839458116
731;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.483885542205485;47.67116736644679;32.320227485410506;61.321592669678054
732;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.48095945769143;47.66649212032692;32.31933996206373;61.317210583381076
733;436.67;388.97;-0.0;-0.0;-0.0;0.0;39.47820513170334;47.662012113148435;32.31850585744623;61.31301068468312
734;436.67;388.97;0.0;0.0;-0.0;0.0;39.47561256868972;47.65771916932977;32.317721957031594;61.308985405146416
735;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.47317234763261;47.65360545723956;32.31698523965273;61.30512749024414
736;436.67;388.97;-0.0;0.0;0.0;-0.0;39.47087558963146;47.64966347461483;32.31629286588013;61.30142998638095
737;436.67;388.97;0.0;-0.0;0.0;0.0;39.468713927262804;47.64588603460501;32.31564216709751;61.297886228446984
738;436.67;388.97;0.0;-0.0;0.0;0.0;39.46667947562334;47.642266252414174;32.315030635233214;61.29448982788347
739;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.46476480496827;47.63879753251568;32.3144559131081;61.291234661239365
740;436.67;388.97;-0.0;0.0;-0.0;0.0;39.46296291486105;47.635473556414105;32.313915785362944;61.288114859198934
741;436.67;388.97;0.0;-0.0;-0.0;0.0;39.46126720975463;47.63228827093065;32.31340816993077;61.28512479606108
742;436.67;388.97;0.0;0.0;-0.0;-0.0;39.45967147592818;47.62923587698935;32.3129311100213;61.28225907965211
743;436.67;388.97;-0.0;0.0;-0.0;0.0;39.458169859707105;47.626310818882196;32.312482766586996;61.27951254165413
744;436.67;388.97;0.0;0.0;0.0;-0.0;39.45675684689758;47.62350777399253;32.312061411241636;61.27688022833226
745;436.67;388.97;0.0;-0.0;-0.0;0.0;39.4554272433704;47.62082164295667;32.311665419604516;61.2743573916442
746;436.67;388.97;-0.0;0.0;-0.0;0.0;39.45417615673218;47.61824754024497;32.311293265044526;61.271939480716675
747;436.67;388.97;0.0;0.0;-0.0;-0.0;39.45299897902491;47.61578078514402;32.31094351280024;61.2696221336736
748;436.67;388.97;0.0;-0.0;0.0;0.0;39.451891370398236;47.61341689312268;32.31061481445346;61.267401169801715
749;436.67;388.97;-0.0;0.0;-0.0;-0.0;39.45084924370127;47.611151567565464;32.3103059027349;61.26527258203971
750;436.67;388.97;0.0;0.0;0.0;-0.0;39.44986874994383;47.608980691857276;32.31001558664224;61.26323252977769
751;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.44894626457936;47.60690032180446;32.30974274685155;61.261277331954226
752;436.67;388.97;-0.0;0.0;0.0;-0.0;39.44807837456442;47.60490667837763;32.30948633140478;61.259403460438705
753;436.67;388.97;0.0;-0.0;-0.0;0.0;39.44726186615192;47.60299614076247;32.30924535165644;61.257607533687356
754;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.4464937133776;47.601165239705225;32.309018878464116;61.25588631066164
755;436.67;388.97;0.0;-0.0;0.0;0.0;39.44577106720129;47.59941065114025;32.30880603860801;61.25423668499825
756;436.67;388.97;0.0;0.0;-0.0;-0.0;39.44509124526666;47.597729190087534;32.308606011425915;61.252655679420364
757;436.67;388.97;-0.0;0.0;-0.0;-0.0;39.44445172224499;47.596117804808536;32.30841802565049;61.25114044038019
758;436.67;388.97;-0.0;0.0;-0.0;0.0;39.443850120730445;47.5945735712094;32.30824135643687;61.24968823292334
759;436.67;388.97;0.0;0.0;-0.0;0.0;39.443284202655946;47.59309368748085;32.308075322568975;61.248296435765816
760;436.67;388.97;0.0;-0.0;-0.0;0.0;39.442751861200605;47.59167546896468;32.307919283833996;61.24696253657494
761;436.67;388.97;-0.0;0.0;0.0;0.0;39.442251113161014;47.59031634323714;32.30777263855471;61.245684127445735
762;436.67;388.97;-0.0;0.0;0.0;-0.0;39.4417800917604;47.58901384540001;32.307634821270355;61.24445890056472
763;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.44133703987093;47.587765613570426;32.307505300556954;61.24328464405347
764;436.67;388.97;-0.0;-0.0;0.0;0.0;39.4409203036259;47.58656938456102;32.30738357697885;61.242159237984296
765;436.67;388.97;0.0;0.0;0.0;-0.0;39.440528326399765;47.58542298974225;32.30726918116344;61.24108065056129
766;436.67;388.97;-0.0;0.0;0.0;0.0;39.44015964313514;47.5843243510792;32.3071616719918;61.24004693445951
767;436.67;388.97;-0.0;0.0;-0.0;0.0;39.43981287499717;47.583271477335366;32.307060634898136;61.2390562233161
768;436.67;388.97;-0.0;0.0;-0.0;0.0;39.439486724336646;47.58226246043635;32.306965680271624;61.23810672836688
769;436.67;388.97;-0.0;0.0;0.0;0.0;39.43917996994429;47.58129547198671;32.30687644195435;61.23719673522245
770;436.67;388.97;-0.0;-0.0;0.0;-0.0;39.4388914625797;47.58036875993338;32.30679257582971;61.236324600778005
771;436.67;388.97;-0.0;0.0;0.0;-0.0;39.43862012075916;47.579480645369536;32.306713758495704;61.23548875025142
772;436.67;388.97;0.0;0.0;-0.0;0.0;39.438364926787735;47.57862951947283;32.306639686018094;61.23468767434418
773;436.67;388.97;0.0;0.0;0.0;0.0;39.43812492302147;47.57781384057241;32.306570072758625;61.23391992652016
774;436.67;388.97;0.0;-0.0;0.0;-0.0;39.437899208346664;47.57703213133923;32.306504650273716;61.233184120397326
775;436.67;388.97;-0.0;-0.0;0.0;0.0;39.437686934863734;47.57628297609437;32.30644316627946;61.23247892724772
776;436.67;388.97;0.0;-0.0;-0.0;0.0;39.43748730476391;47.57556501823046;32.306385383678915;61.231803073601206
777;436.67;388.97;0.0;0.0;0.0;-0.0;39.43729956738773;47.5748769577414;32.30633107964795;61.23115533894872
778;436.67;388.97;0.0;-0.0;-0.0;0.0;39.43712301645483;47.57421754885573;32.306280044776074;61.230534553540856
779;436.67;388.97;0.0;0.0;0.0;-0.0;39.43695698745519;47.57358559776937;32.30623208225902;61.229939596277895
780;436.67;388.97;-0.0;0.0;0.0;-0.0;39.43680085519259;47.572979960473496;32.3061870071399;61.22936939268743
781;436.67;388.97;-0.0;-0.0;0.0;0.0;39.436654031471335;47.572399540673445;32.30614464559603;61.22882291298599
782;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.43651596291819;47.57184328779499;32.30610483426871;61.228299170221185
783;436.67;388.97;-0.0;0.0;-0.0;-0.0;39.43638612893153;47.57131019507414;32.30606741963332;61.22779721849099
784;436.67;388.97;-0.0;-0.0;0.0;0.0;39.43626403975044;47.57079929772701;32.30603225740735;61.227316151237055
785;436.67;388.97;0.0;0.0;-0.0;0.0;39.43614923463679;47.570309671196355;32.30599921199402;61.226855099608855
786;436.67;388.97;-0.0;-0.0;0.0;0.0;39.43604128016375;47.56984042947165;32.305968155959455;61.22641323089585
787;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.435939768604584;47.569390723479394;32.30593896954128;61.225989747024755
788;436.67;388.97;0.0;0.0;-0.0;-0.0;39.43584431641585;47.56895973954096;32.30591154018681;61.225583883119285
789;436.67;388.97;-0.0;0.0;0.0;-0.0;39.43575456280957;47.568546697894895;32.30588576211905;61.22519490611971
790;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.43567016840919;47.56815085128113;32.305861535928784;61.22482211345981
791;436.67;388.97;-0.0;0.0;0.0;0.0;39.43559081398443;47.56777148358443;32.305838768191286;61.22446483179878
792;436.67;388.97;0.0;0.0;-0.0;-0.0;39.435516199260505;47.56740790853459;32.30581737110602;61.22412241580587
793;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.43544604179722;47.56705946846102;32.305797262158094;61.22379424699554
794;436.67;388.97;-0.0;0.0;-0.0;-0.0;39.43538007593408;47.566725533099394;32.30577836380005;61.22347973261098
795;436.67;388.97;-0.0;0.0;0.0;-0.0;39.435318051797395;47.56640549844824;32.30576060315284;61.22317830455411
796;436.67;388.97;0.0;-0.0;0.0;-0.0;39.43525973436586;47.566098785673304;32.30574391172479;61.22288941836
797;436.67;388.97;0.0;-0.0;0.0;-0.0;39.43520490259108;47.56580484005773;32.305728225147476;61.22261255221396
798;436.67;388.97;0.0;-0.0;-0.0;-0.0;39.43515334857001;47.56552312999611;32.30571348292751;61.22234720600947
799;436.67;388.97;-0.0;-0.0;-0.0;-0.0;39.435104876766076;47.565253146030585;32.30569962821326;61.22209290044531
800;394.74;792.69;-0.0;-0.0;0.0;0.0;39.43505930327625;47.56499439992722;32.305686607575616;61.22184917616016
801;394.74;792.69;-0.0;0.0;0.0;0.0;39.22536645514136;50.256213090457635;36.34287437080196;60.73243225956992
802;394.74;792.69;-0.0;-0.0;0.0;0.0;39.267734304244776;52.71252373920275;40.144169589663576;60.26342018156013
803;394.74;792.69;0.0;-0.0;0.0;-0.0;39.5172266768469;54.95838394419321;43.735070078065675;59.81403951110038
804;394.74;792.69;0.0;0.0;-0.0;-0.0;39.937272256224624;57.014747602880504;47.13619570795649;59.3835403296809
805;394.74;792.69;-0.0;-0.0;0.0;-0.0;40.49777536533118;58.8997696125154;50.36463878496254;58.97119593525162
806;394.74;792.69;0.0;-0.0;-0.0;-0.0;41.17377889649393;60.629326985551025;53.43484360182293;58.576302518835575
807;394.74;792.69;0.0;-0.0;-0.0;-0.0;41.94447055126791;62.21741370629717;56.3592072110464;58.1981788161427
808;394.74;792.69;-0.0;0.0;-0.0;-0.0;42.792418912250696;63.67644619307634;59.14850561696221;57.83616573649228
809;394.74;792.69;0.0;-0.0;-0.0;-0.0;43.70297256020864;65.01750387506482;61.81220561412092;57.48962597131962
810;394.74;792.69;-0.0;-0.0;-0.0;-0.0;44.663779979583;66.2505216507203;64.35869890488355;57.15794358449753
811;394.74;792.69;0.0;-0.0;0.0;-0.0;45.66440177038303;67.38444598561138;66.7954817365234;56.840523586646796
812;394.74;792.69;-0.0;-0.0;0.0;0.0;46.69599494532958;68.42736307546929;69.12929533309507;56.53679149554298
813;394.74;792.69;0.0;-0.0;0.0;-0.0;47.75105436978883;69.38660522919182;71.36623746989741;56.24619288465228
814;394.74;792.69;-0.0;0.0;0.0;0.0;48.82319997522953;70.26884004479741;73.51185238559917;55.968192921746855
815;394.74;792.69;-0.0;-0.0;-0.0;-0.0;49.907000915720396;71.08014582831514;75.5712041500691;55.70227589946187
816;394.74;792.69;-0.0;-0.0;-0.0;0.0;50.99782971030539;71.82607589439036;77.54893720219852;55.4479447595642
817;394.74;792.69;0.0;-0.0;-0.0;-0.0;52.091740835322426;72.51171379221768;79.44932680163666;55.20472061260661
818;394.74;792.69;0.0;0.0;-0.0;0.0;53.18536933030293;73.141721057536;81.27632145398064;54.97214225454265
819;394.74;792.69;0.0;0.0;0.0;-0.0;54.275845843388495;73.72037875760073;83.03357887753373;54.749765681778435
820;394.74;792.69;0.0;0.0;0.0;0.0;55.360725224772786;74.25162384145068;84.72449672110702;54.53716360603672
821;394.74;792.69;-0.0;0.0;0.0;0.0;56.437926320555846;74.73908111150213;86.35223897674513;54.333924970309745
822;394.74;792.69;0.0;-0.0;-0.0;-0.0;57.50568105487616;75.18609147965881;87.91975883192222;54.13965446707836
823;394.74;792.69;0.0;-0.0;0.0;-0.0;58.562491238202156;75.59573705101027;89.4298185543155;53.95397205987857
824;394.74;792.69;0.0;-0.0;-0.0;0.0;59.607091821892844;75.97086348298517;90.88500688591498;53.77651250920216
825;394.74;792.69;-0.0;-0.0;0.0;-0.0;60.63841954736073;76.31409999176326;92.28775433291354;53.60692490362665
826;394.74;792.69;0.0;-0.0;0.0;-0.0;61.65558612322296;76.62787731653046;93.64034666704363;53.44487219698146
827;394.74;792.69;0.0;-0.0;-0.0;0.0;62.657855214271436;76.91444390254607;94.94493689806808;53.290030752272514
828;394.74;792.69;-0.0;0.0;0.0;0.0;63.644622648723534;77.17588052352009;96.20355593252489;53.14208989300636
829;394.74;792.69;-0.0;-0.0;-0.0;0.0;64.61539935043804;77.41411353058363;97.41812209799404;53.00075146247784
830;394.74;792.69;0.0;-0.0;-0.0;0.0;65.56979658490937;77.63092688771971;98.59044968316502;52.86572939151265
831;394.74;792.69;0.0;-0.0;-0.0;-0.0;66.50751317533472;77.82797313076944;99.72225662037312;52.736749275086936
832;394.74;792.69;0.0;0.0;0.0;0.0;67.42832440064576;78.00678336814944;100.81517141792102;52.61354795818169
833;394.74;792.69;-0.0;0.0;-0.0;0.0;68.33207233332718;78.16877642550712;101.87073943354798;52.495873131169354
834;394.74;792.69;0.0;-0.0;-0.0;-0.0;69.21865741289203;78.3152672231432;102.89042856718181;52.38348293497355
835;394.74;792.69;0.0;0.0;-0.0;0.0;70.08803108248799;78.44747446369817;103.87563444008552;52.276145576190785
836;394.74;792.69;0.0;-0.0;0.0;-0.0;70.94018934243074;78.56652769797299;104.82768511827709;52.17363895231477
837;394.74;792.69;-0.0;-0.0;0.0;-0.0;71.77516709644325;78.6734738285435;105.74784543033184;52.07575028715944
838;394.74;792.69;0.0;-0.0;0.0;-0.0;72.59303318478652;78.76928310379792;106.6373209231089;51.98227577653631
839;394.74;792.69;-0.0;-0.0;0.0;0.0;73.39388601392051;78.85485464898382;107.49726149336925;51.89302024420458
840;394.74;792.69;-0.0;0.0;-0.0;0.0;74.17784970534152;78.93102157563838;108.32876472850117;51.80779680807864
841;394.74;792.69;0.0;0.0;-0.0;0.0;74.9450706972185;78.99855570626319;109.13287898550489;51.7264265566475
842;394.74;792.69;-0.0;0.0;0.0;-0.0;75.69571474173685;79.0581719471846;109.9106062338975;51.64873823553286
843;394.74;792.69;-0.0;-0.0;-0.0;0.0;76.42996424893299;79.11053233912412;110.66290468519243;51.57456794408848
844;394.74;792.69;-0.0;0.0;-0.0;0.0;77.1480159344977;79.15624981201533;111.39069122900764;51.50375884192152
845;394.74;792.69;-0.0;0.0;0.0;-0.0;77.85007873473089;79.195891667983;112.0948436936021;51.436160865197444
846;394.74;792.69;-0.0;0.0;-0.0;0.0;78.53637195670215;79.22998281409355;112.77620294667874;51.37163045257331
847;394.74;792.69;-0.0;-0.0;-0.0;-0.0;79.20712363584286;79.25900876445014;113.43557485058088;51.31003028058952
848;394.74;792.69;-0.0;0.0;0.0;0.0;79.86256907677273;79.2834184294038;114.07373208451195;51.25122900833797
849;394.74;792.69;-0.0;0.0;0.0;0.0;80.50294955624084;79.30362670805101;114.69141584509502;51.19510103121338
850;394.74;792.69;-0.0;-0.0;-0.0;-0.0;81.12851116971103;79.32001689876418;115.28933743543392;51.141526243546295
851;394.74;792.69;0.0;-0.0;-0.0;0.0;81.73950380541005;79.33294294122852;115.86817975181886;51.090389809908544
852;394.74;792.69;0.0;-0.0;0.0;0.0;82.33618023163625;79.34273150232016;116.42859867631998;51.04158194487647
853;394.74;792.69;0.0;-0.0;0.0;0.0;82.91879528484257;79.34968391713757;116.9712243827148;50.994997701032595
854;394.74;792.69;0.0;-0.0;-0.0;0.0;83.48760514749749;79.3540779955781;117.49666256248781;50.9505367649833
855;394.74;792.69;0.0;-0.0;-0.0;-0.0;84.04286670602403;79.3561697040213;118.00549557701092;50.908103261167945
856;394.74;792.69;0.0;0.0;0.0;-0.0;84.58483698024716;79.35619473092922;118.49828354145214;50.86760556323374
857;394.74;792.69;-0.0;-0.0;-0.0;0.0;85.11377261676637;79.3543699444935;118.97556534545853;50.82895611275042
858;394.74;792.69;-0.0;0.0;-0.0;0.0;85.62992943953337;79.35089474984011;119.4378596152108;50.79207124503941
859;394.74;792.69;0.0;-0.0;-0.0;-0.0;86.1335620516711;79.34595235273946;119.8856656210443;50.756871021893396
860;394.74;792.69;-0.0;-0.0;0.0;0.0;86.6249234832339;79.3397109362555;120.31946413447052;50.72327907096424
861;394.74;792.69;0.0;-0.0;0.0;-0.0;87.10426488019172;79.33232475629747;120.7397182381071;50.69122243159948
862;394.74;792.69;0.0;0.0;0.0;0.0;87.57183523043537;79.32393516160745;121.14687409173219;50.66063140691077
863;394.74;792.69;-0.0;-0.0;-0.0;0.0;88.02788112305207;79.31467154332199;121.54136165741383;50.63143942186091
864;394.74;792.69;-0.0;-0.0;-0.0;-0.0;88.47264653752073;79.30465221888257;121.92359538642619;50.60358288715993
865;394.74;792.69;-0.0;-0.0;-0.0;-0.0;88.90637265982991;79.2939852547357;122.29397487044774;50.577001068764574
866;394.74;792.69;0.0;0.0;0.0;-0.0;89.32929772283454;79.28276923195506;122.65288545934001;50.551635962780054
867;394.74;792.69;-0.0;-0.0;-0.0;-0.0;89.74165686844518;79.27109395863299;123.00069884762719;50.52743217556735
868;394.74;792.69;-0.0;-0.0;0.0;-0.0;90.14368202949012;79.2590411326263;123.33777363163455;50.50433680886394
869;394.74;792.69;-0.0;-0.0;-0.0;0.0;90.53560182930993;79.24668495799662;123.66445583909604;50.4822993497309
870;394.74;792.69;0.0;0.0;-0.0;0.0;90.91764149733909;79.23409271826061;123.98107943290643;50.461271565144045
871;394.74;792.69;-0.0;0.0;-0.0;-0.0;91.29002279910372;79.22132530935521;124.28796679057045;50.44120740105183
872;394.74;792.69;0.0;0.0;-0.0;0.0;91.65296397921915;79.20843773502874;124.58542916078902;50.42206288572791
873;394.74;792.69;-0.0;-0.0;-0.0;0.0;92.00667971611014;79.19547956718782;124.8737670985194;50.40379603725121
874;394.74;792.69;0.0;0.0;0.0;0.0;92.35138108730091;79.18249537356176;125.15327087975206;50.38636677495139
875;394.74;792.69;-0.0;0.0;-0.0;-0.0;92.68727554423263;79.16952511488935;125.42422089716038;50.36973683466288
876;394.74;792.69;-0.0;-0.0;0.0;-0.0;93.01456689566645;79.15660451368717;125.68688803769962;50.353869687635445
877;394.74;792.69;-0.0;0.0;-0.0;-0.0;93.33345529881898;79.1437653965225;125.94153404315871;50.33873046295433
878;394.74;792.69;0.0;-0.0;-0.0;0.0;93.64413725745806;79.1310360115869;126.18841185460114;50.32428587332803
879;394.74;792.69;-0.0;0.0;0.0;-0.0;93.94680562625844;79.11844132324832;126.42776594156892;50.31050414410642
880;394.74;792.69;0.0;-0.0;0.0;0.0;94.24164962078245;79.10600328514896;126.65983261686674;50.29735494539686
881;394.74;792.69;-0.0;0.0;-0.0;-0.0;94.52885483250935;79.09374109331299;126.88484033769036;50.28480932715063
882;394.74;792.69;-0.0;-0.0;0.0;0.0;94.80860324838973;79.08167142063165;127.10300999381478;50.27283965709639
883;394.74;792.69;0.0;0.0;0.0;-0.0;95.0810732744495;79.0698086340035;127.31455518351206;50.26141956140217
884;394.74;792.69;0.0;-0.0;0.0;-0.0;95.34643976301089;79.05816499532281;127.51968247782754;50.250523867951564
885;394.74;792.69;-0.0;0.0;0.0;0.0;95.60487404313717;79.04675084743108;127.7185916738039;50.240128552124105
886;394.74;792.69;-0.0;0.0;0.0;0.0;95.85654395394295;79.03557478607235;127.91147603720671;50.230210684974004
887;394.74;792.69;0.0;-0.0;0.0;0.0;96.10161388044415;79.02464381882459;128.0985225352721;50.22074838370547
888;394.74;792.69;-0.0;0.0;0.0;-0.0;96.34024479165097;79.01396351191502;128.27991205996557;50.21172076434673
889;394.74;792.69;-0.0;-0.0;0.0;-0.0;96.57259428063301;79.00353812576671;128.45581964221253;50.20310789652872
890;394.74;792.69;0.0;0.0;-0.0;0.0;96.79881660631035;78.99337074006775;128.62641465753453;50.194890760278106
891;394.74;792.69;-0.0;0.0;-0.0;0.0;97.01906273674582;78.98346336910151;128.79186102349934;50.18705120473784
892;394.74;792.69;-0.0;-0.0;-0.0;-0.0;97.23348039373347;78.9738170680273;128.9523173893707;50.179571908732015
893;394.74;792.69;-0.0;-0.0;-0.0;-0.0;97.4422140984966;78.96443203075422;129.10793731832126;50.17243634309503
894;394.74;792.69;0.0;-0.0;-0.0;-0.0;97.64540521832495;78.95530768000867;129.25886946255181;50.16562873468839
895;394.74;792.69;0.0;-0.0;-0.0;-0.0;97.84319201399562;78.94644275015467;129.4052577316417;50.15913403203162
896;394.74;792.69;-0.0;0.0;-0.0;-0.0;98.03570968783623;78.93783536328927;129.54724145443652;50.15293787247666
897;394.74;792.69;0.0;0.0;-0.0;-0.0;98.22309043230109;78.92948309909944;129.68495553476362;50.147026550858214
898;394.74;792.69;-0.0;0.0;-0.0;0.0;98.40546347894266;78.92138305893427;129.8185306012497;50.14138698955516
899;394.74;792.69;-0.0;-0.0;-0.0;0.0;98.58295514767111;78.91353192451503;129.94809315150076;50.136006709900954
900;394.74;792.69;0.0;-0.0;-0.0;0.0;98.75568889620412;78.90592601167725;130.07376569089024;50.13087380488356
901;394.74;792.69;0.0;-0.0;-0.0;0.0;98.92378536961814;78.8985613195117;130.19566686618975;50.12597691307778
902;394.74;792.69;-0.0;0.0;-0.0;0.0;99.08736244992004;78.89143357524597;130.31391159426306;50.12130519375559
903;394.74;792.69;-0.0;-0.0;-0.0;-0.0;99.2465353055655;78.8845382751851;130.42861118603423;50.11684830312207
904;394.74;792.69;0.0;0.0;-0.0;-0.0;99.40141644085747;78.87787072200716;130.53987346592933;50.112596371626985
905;394.74;792.69;-0.0;-0.0;0.0;-0.0;99.55211574516379;78.87142605868979;130.64780288698137;50.10853998230409
906;394.74;792.69;-0.0;0.0;0.0;0.0;99.69874054189899;78.86519929932392;130.75250064177885;50.10467015009236
907;394.74;792.69;0.0;0.0;-0.0;-0.0;99.84139563722054;78.85918535705325;130.85406476942939;50.100978302095335
908;394.74;792.69;-0.0;0.0;-0.0;0.0;99.9801833683945;78.8533790693614;130.9525902587014;50.097456258736514
909;394.74;792.69;-0.0;-0.0;-0.0;-0.0;100.11520365178978;78.8477752209127;131.04816914749938;50.09409621577081
910;394.74;792.69;0.0;0.0;0.0;-0.0;100.24655403046457;78.84236856413838;131.1408906188203;50.09089072711359
911;394.74;792.69;-0.0;0.0;0.0;-0.0;100.37432972131204;78.83715383774592;131.23084109333232;50.08783268845063
912;394.74;792.69;-0.0;0.0;0.0;0.0;100.49862366173579;78.8321257833169;131.31810431870997;50.0849153215939
913;394.74;792.69;0.0;-0.0;-0.0;0.0;100.61952655582878;78.82727916014689;131.40276145585366;50.08213215954957
914;394.74;792.69;0.0;-0.0;-0.0;-0.0;100.73712692003227;78.82260875846943;131.48489116211607;50.07947703226626
915;394.74;792.69;0.0;0.0;-0.0;-0.0;100.8515111282541;78.81810941119639;131.5645696716514;50.07694405303269
916;394.74;792.69;0.0;-0.0;0.0;0.0;100.96276345642808;78.8137760042971;131.64187087299953;50.07452760549561
917;394.74;792.69;0.0;0.0;-0.0;-0.0;101.07096612649816;78.80960348592963;131.7168663840105;50.07222233126988
918;394.74;792.69;-0.0;-0.0;-0.0;0.0;101.17619934981393;78.80558687442962;131.78962562421168;50.070023118113916
919;394.74;792.69;-0.0;0.0;-0.0;-0.0;101.27854136992488;78.80172126525379;131.86021588471405;50.06792508864501
920;394.74;792.69;0.0;0.0;0.0;-0.0;101.37806850476373;78.79800183696842;131.92870239575092;50.06592358956996
921;394.74;792.69;0.0;0.0;0.0;0.0;101.47485518820973;78.79442385636627;131.99514839193753;50.06401418140774
922;394.74;792.69;0.0;0.0;-0.0;-0.0;101.5689740110251;78.79098268278891;132.05961517533657;50.06219262868186
