;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
62;452.78;555.56;-0.0813;-0.1214;-0.0809;0.0398;64.98618060848844;64.53332823835909;65.75506030583833;65.30926883554591
63;452.78;555.56;-0.1726;-0.1203;0.024;-0.0665;64.92198885798463;64.42266898665532;65.68040444514892;65.36946093290962
64;452.78;555.56;0.0177;-0.1634;0.0438;-0.0133;64.76719731893552;64.32321521580344;65.71379974572268;65.32092871624728
65;452.78;555.56;-0.0402;0.0896;0.0302;-0.2842;64.81341060092839;64.18561582872742;65.76558523741173;65.32755110972418
66;452.78;555.56;-0.163;-0.0242;0.0277;0.0418;64.80113313601986;64.31085095798551;65.80158527209032;65.06300674692906
67;452.78;555.56;0.0463;0.0159;-0.0912;-0.2776;64.66831189803534;64.30291100129372;65.83356653630305;65.1351290207906
68;452.78;555.56;-0.0907;0.1178;-0.1464;0.0266;64.75412202997701;64.33853308534853;65.74529892249339;64.88494112114482
69;452.78;555.56;0.0052;-0.122;0.0801;0.0228;64.6940504072734;64.4634773859601;65.60555497991447;64.94905535591091
70;452.78;555.56;0.0729;-0.0942;-0.1478;0.1401;64.72758898149944;64.34253444182418;65.69821141201267;65.00677892064095
71;452.78;555.56;0.0129;0.0255;0.196;0.1556;64.83072444294446;64.26012271863448;65.55905493288034;65.17947113739199
72;452.78;555.56;0.1139;-0.1824;0.0292;0.0843;64.86178597513407;64.31010782105179;65.76957611838516;65.36069480865166
73;452.78;555.56;-0.1235;-0.0579;0.0115;0.0903;65.00087186934509;64.1560210077698;65.80440776518273;65.46331558944232
74;452.78;555.56;0.0402;-0.0925;0.0389;0.0321;64.89568087394106;64.14128105146911;65.82006997154373;65.56780548187928
75;452.78;555.56;-0.0685;0.033;-0.0462;-0.06;64.96116201770437;64.09716966156456;65.86247156416889;65.6098925723507
76;452.78;555.56;-0.0871;-0.0426;0.0722;-0.1024;64.91580170723529;64.18332060479226;65.8179851010165;65.55818777819324
77;452.78;555.56;-0.0579;0.2008;-0.0133;-0.0616;64.85268726012085;64.18579725838461;65.89377462653206;65.46616157281744
78;452.78;555.56;-0.0312;0.0938;-0.0838;0.1693;64.82575724240124;64.42780002605028;65.88086849682422;65.41863694943618
79;452.78;555.56;0.0056;-0.0853;0.0444;0.0269;64.826600345352;64.54406974858853;65.79800642247113;65.60392493386594
80;452.78;555.56;-0.1165;-0.0387;0.2724;-0.04;64.86069850941436;64.48062227732898;65.8468386526903;65.63936000342534
81;452.78;555.56;0.0901;-0.0348;-0.1116;-0.0301;64.77270864022634;64.46960181891451;66.12161135526631;65.60647095298334
82;452.78;555.56;0.0466;0.3307;-0.0228;0.0222;64.90817806070335;64.46192455448197;66.00080957087643;65.58480368632168
83;452.78;555.56;-0.1536;-0.151;0.1332;-0.022;64.98692680549365;64.81940927027989;65.97389345583838;65.61630739025384
84;452.78;555.56;0.1488;0.0204;-0.0492;0.069;64.85961676703978;64.67167752053352;66.10411112400375;65.60234477058086
85;452.78;555.56;0.1896;-0.2084;0.1359;-0.1417;65.04782987471886;64.70501783044708;66.04644579900054;65.67994335517076
86;452.78;555.56;0.1179;-0.0007;0.1085;-0.0815;65.2631231392545;64.51036585260903;66.17630788459122;65.5437237496603
87;452.78;555.56;-0.018;0.191;0.0016;-0.199;65.39928425323751;64.53143662862219;66.27330494315068;65.4731791606216
88;452.78;555.56;-0.1071;-0.0408;-0.0173;0.0442;65.39547805311335;64.73990770515269;66.25932354145466;65.28797217630044
89;452.78;555.56;0.1054;0.1105;0.094;0.0671;65.30221174643852;64.69466878147138;66.2270298351647;65.35342229151016
90;452.78;555.56;-0.0403;-0.0066;-0.0777;0.0719;65.42566662555869;64.80650067064948;66.30739380227239;65.4391359426097
91;452.78;555.56;0.1222;-0.0422;0.0761;-0.0297;65.39941572763553;64.79693707847137;66.21267976640479;65.5261988687952
92;452.78;555.56;0.0208;-0.0252;0.1402;0.1111;65.53325289386487;64.75593839387987;66.2757471370615;65.50815906271144
93;452.78;555.56;0.0977;-0.0587;0.1232;-0.0818;65.56034300395028;64.73405338897565;66.4002630863429;65.63164484633216
