;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
244;622.22;654.82;-0.3056;0.0616;0.0353;-0.0211;90.43000954;93.70525562;86.07520267;110.378744
245;622.22;654.82;0.2701;-0.0118;0.2043;-0.1341;90.38811134;94.18227659;86.30953184;110.7760353
246;622.22;654.82;-0.1358;-0.1011;-0.4128;-0.0211;90.93268041;94.5707663;86.70422447;111.0480264
247;622.22;654.82;-0.0118;0.0424;-0.201;-0.0532;91.05821433;94.85607508;86.46729658;111.4246093
248;622.22;654.82;-0.1762;0.1772;0.2752;-0.0501;91.29267236;95.28016827;86.45088116;111.7574678
249;622.22;654.82;0.4345;-0.1318;-0.1022;0.0021;91.35025316;95.82507673;86.91126981;112.0831677
250;622.22;654.82;-0.0297;0.044;0.1542;0.0017;92.03254076;96.03993779;86.97733806;112.4510446
251;622.22;654.82;-0.1648;-0.3783;-0.1025;0.1334;92.21859855;96.42967534;87.29738182;112.807218
252;622.22;654.82;-0.1399;0.1957;0.1575;0.194;92.27191449;96.38589542;87.34899404;113.2841651
253;622.22;654.82;-0.1848;0.1188;0.2253;-0.1004;92.34933605;96.93320501;87.65871636;113.807108
254;622.22;654.82;0.1185;-0.0992;-0.2804;0.3231;92.3892905;97.38856381;88.02490928;114.0196734
255;622.22;654.82;0.1134;-0.0409;-0.2513;-0.1219;92.74390401;97.606658;87.87203294;114.6492548
256;622.22;654.82;-0.1437;0.308;0.0607;-0.0241;93.07001711;97.88991028;87.75383454;114.8146672
257;622.22;654.82;-0.3319;0.0583;-0.087;-0.0173;93.1183542;98.51112167;87.95195213;115.072852
258;622.22;654.82;-0.0202;-0.2339;0.2457;0.2443;92.98330139;98.85553279;87.99513714;115.3299966
259;622.22;654.82;-0.066;0.0299;-0.0296;-0.0987;93.16829395;98.89621958;88.3694467;115.8409413
260;622.22;654.82;0.1221;-0.0844;0.1717;-0.2446;93.31185365;99.21389822;88.45481708;115.9934136
261;622.22;654.82;-0.0767;0.1855;0.0634;-0.3241;93.63943101;99.40409663;88.73838075;115.9953754
262;622.22;654.82;-0.0093;0.0475;0.1069;-0.0205;93.76213334;99.8536164;88.90333605;115.9177778
263;622.22;654.82;0.0031;-0.3342;-0.134;-0.0743;93.95209526;100.1376885;89.10580232;116.1461263
264;622.22;654.82;-0.0949;-0.0232;0.0178;-0.0308;94.15231913;100.0311284;89.06002523;116.3137732
265;622.22;654.82;0.1605;0.1755;-0.1543;-0.1165;94.24290019;100.2465678;89.16770772;116.5198576
266;622.22;654.82;0.1214;-0.0419;-0.0288;-0.072;94.58827154;100.6549258;89.09938702;116.6340236
267;622.22;654.82;0.0306;0.0222;0.2207;-0.0027;94.87487955;100.8266167;89.15904248;116.7892472
268;622.22;654.82;-0.0204;-0.1533;-0.0367;0.0858;95.05861069;101.057551;89.46603578;117.009093
269;622.22;654.82;0.1217;0.0083;-0.0434;-0.136;95.19334045;101.1067937;89.50451379;117.3108189
270;622.22;654.82;-0.0177;0.0158;0.1525;-0.1544;95.46488238;101.3239818;89.53489998;117.3816696
271;622.22;654.82;0.0496;0.064;0.1104;0.1974;95.58467504;101.5387667;89.76008724;117.4319909
272;622.22;654.82;0.2216;0.1327;0.2181;-0.0113;95.77397912;101.7913768;89.93503641;117.8326003
273;622.22;654.82;-0.0091;0.0763;0.1885;0.0439;96.13224051;102.1107481;90.2113701;118.0124843
274;622.22;654.82;-0.1497;-0.1893;-0.0136;-0.0188;96.25207956;102.3614828;90.44814092;118.2421754
275;622.22;654.82;-0.0531;-0.1128;-0.3256;-0.2706;96.23393458;102.3396761;90.4742874;118.4022862
276;622.22;654.82;-0.0101;0.1008;0.0402;0.0034;96.31422461;102.400363;90.18749323;118.3058049
277;622.22;654.82;-0.2683;-0.0039;0.1311;0.1049;96.42323257;102.6684194;90.2768243;118.4862109
278;622.22;654.82;-0.2117;0.0445;-0.161;-0.1497;96.27188897;102.8224188;90.45383749;118.7627191
279;622.22;654.82;-0.1121;-0.0638;0.0673;0.0525;96.19097264;103.0246154;90.33237901;118.776362
280;622.22;654.82;0.0232;0.2173;0.3043;-0.1381;96.2092736;103.1078109;90.44359182;118.9917973
281;622.22;654.82;-0.1371;0.0845;0.0089;0.2086;96.36597497;103.4739714;90.78780197;119.0101999
282;622.22;654.82;0.112;-0.1569;0.1846;-0.0395;96.36702724;103.6878002;90.82423926;119.3747533
283;622.22;654.82;0.0738;0.0295;-0.0543;0.0235;96.61843607;103.6593897;91.03506817;119.4803357
284;622.22;654.82;-0.1927;-0.3389;0.0811;-0.0573;96.8268344;103.8220798;90.99943179;119.6457726
285;622.22;654.82;-0.1281;0.0485;0.0348;0.2384;96.75720822;103.6123927;91.10047355;119.7254838
286;622.22;654.82;-0.0259;-0.4946;-0.0099;0.2954;96.75922748;103.8039537;91.15159197;120.0985228
287;622.22;654.82;0.0519;-0.0868;-0.1428;0.1;96.86517981;103.4530211;91.15617806;120.5174712
288;622.22;654.82;0.031;0.1232;0.0851;0.1535;97.04388953;103.541538;91.02769978;120.7285844
289;622.22;654.82;0.0741;-0.0596;0.0272;-0.1642;97.18831696;103.8414634;91.13172765;120.9869396
290;622.22;654.82;0.1616;-0.0619;-0.2775;0.1762;97.37248751;103.949823;91.17412572;120.9199438
291;622.22;654.82;0.0006;-0.1709;-0.0593;-0.0573;97.63664843;104.0479741;90.91030425;121.1953313
292;622.22;654.82;0.1839;0.1179;-0.0306;0.0796;97.71741248;104.0399093;90.87414378;121.2290701
293;622.22;654.82;0.0169;0.0791;0.3567;-0.2482;97.97622721;104.3220829;90.86798114;121.3987113
294;622.22;654.82;-0.2131;-0.0116;-0.0274;0.0228;98.05516884;104.555062;91.24933971;121.2355381
295;622.22;654.82;-0.0576;0.0107;-0.0173;-0.2904;97.91392962;104.6798114;91.23292347;121.348188
296;622.22;654.82;-0.0178;-0.0439;-0.2919;0.0796;97.93450181;104.8233929;91.22719531;121.1443078
297;622.22;654.82;-0.0014;-0.0699;-0.1396;0.0048;97.99366355;104.898527;90.94707235;121.3164557
298;622.22;654.82;-0.3557;-0.0182;-0.484;-0.1283;98.05629184;104.9486618;90.8292925;121.4087134
299;622.22;654.82;-0.0909;-0.0189;-0.0908;-0.1669;97.75733408;105.0504951;90.37133997;121.3651447
300;622.22;654.82;-0.0076;-0.4586;-0.3894;-0.1586;97.72132326;105.1448017;90.32305025;121.2842634
301;622.22;654.82;-0.0284;-0.0647;0.2258;0.0097;97.76863539;104.7918904;89.97789892;121.2140727
302;622.22;654.82;-0.1103;0.0665;-0.0165;-0.423;97.78039484;104.850003;90.26038625;121.3142573
303;622.22;654.82;-0.1427;0.095;0.186;0.0294;97.71986136;105.0391138;90.29039145;120.97878
304;622.22;654.82;0.3067;0.0698;0.2179;0.124;97.63096904;105.2365124;90.52181606;121.1056258
305;622.22;654.82;-0.1115;-0.1667;-0.0571;-0.1072;98.00415429;105.4017343;90.77681233;121.3233179
306;622.22;654.82;-0.0878;-0.1628;-0.386;0.0693;97.95005834;105.32792;90.74764429;121.3033728
307;622.22;654.82;-0.0131;0.0655;0.064;-0.0022;97.92125744;105.2614243;90.39062387;121.4605173
308;622.22;654.82;0.0123;-0.0029;-0.0631;0.1447;97.95572717;105.4314841;90.49644008;121.541518
309;622.22;654.82;0.1081;-0.128;-0.0373;-0.2467;98.01771993;105.5263014;90.47134904;121.7670264
310;622.22;654.82;0.1971;0.0135;0.1765;0.2303;98.17158182;105.4975292;90.47296057;121.5944785
311;622.22;654.82;0.0414;0.0311;-0.0619;0.1582;98.40698983;105.6067257;90.68831413;121.904023
312;622.22;654.82;0.2971;-0.1372;0.2143;0.0088;98.48295861;105.7367314;90.65752516;122.1323344
313;622.22;654.82;-0.0089;0.0089;-0.0024;-0.0408;98.80981866;105.6981171;90.90404258;122.2045166
314;622.22;654.82;-0.1057;0.1936;-0.3398;-0.0584;98.82361855;105.8098222;90.92500683;122.2249728
315;622.22;654.82;0.2393;-0.0854;-0.069;0.0407;98.7406995;106.1007753;90.60781874;122.2272265
316;622.22;654.82;0.0064;0.17;0.138;-0.0936;98.99542256;106.0970402;90.57282272;122.3285139
317;622.22;654.82;0.0402;0.1107;0.0697;-0.088;99.00360009;106.3518893;90.74608483;122.2925192
318;622.22;654.82;-0.0817;0.2165;-0.0677;-0.0807;99.05140673;106.5325966;90.84482042;122.2631841
319;622.22;654.82;0.0254;0.0252;0.0102;-0.0462;98.97853596;106.8084777;90.80261041;122.2420127
320;622.22;654.82;0.1562;-0.0451;0.2646;-0.0514;99.0147908;106.8775472;90.83981593;122.2559647
321;622.22;654.82;0.2143;-0.2034;0.0292;0.0942;99.18141955;106.873003;91.13008559;122.2643058
322;622.22;654.82;-0.3217;-0.053;-0.0737;0.0453;99.40846715;106.7106494;91.17454251;122.4180014
323;622.22;654.82;0.0114;0.0705;0.1728;0.2256;99.09009033;106.7119764;91.11450611;122.518273
324;622.22;654.82;0.0348;0.0568;-0.0171;-0.0592;99.11811489;106.8396816;91.30312148;122.7958948
325;622.22;654.82;-0.2493;-0.0707;0.3123;0.0864;99.17493604;106.9549595;91.29507903;122.7805556
326;622.22;654.82;-0.0737;0.0348;-0.017;-0.128;98.9446098;106.9360722;91.61672459;122.911267
327;622.22;654.82;-0.1493;-0.0699;-0.2613;-0.0934;98.91258221;107.0275423;91.59756162;122.823739
328;622.22;654.82;0.2488;-0.048;-0.3394;0.0908;98.80582658;107.0068125;91.33478374;122.7733818
329;622.22;654.82;-0.0187;0.0039;0.3341;0.0641;99.0929611;107.0076201;91.00330756;122.908704
330;622.22;654.82;-0.1649;0.3089;-0.0788;0.2248;99.08675884;107.0642592;91.3572103;123.0133513
331;622.22;654.82;0.0861;-0.1632;-0.1151;-0.1544;98.9473397;107.4259194;91.28553122;123.2756261
332;622.22;654.82;0.1378;0.0196;0.1579;-0.2479;99.06312894;107.303709;91.18011871;123.1510063
333;622.22;654.82;-0.0243;-0.0259;0.0896;-0.1453;99.22121487;107.3672174;91.35148249;122.9365416
334;622.22;654.82;-0.1232;-0.1863;-0.2821;-0.1155;99.2156614;107.3755146;91.44840846;122.8309715
335;622.22;654.82;-0.2191;-0.0339;-0.204;0.1413;99.1149466;107.2198651;91.17016534;122.7583018
336;622.22;654.82;0.025;0.0511;0.0036;-0.1924;98.91325873;107.2228557;90.9799858;122.9445671
337;622.22;654.82;0.0459;0.0762;-0.1261;-0.0124;98.95865301;107.3161566;91.00422512;122.7916613
338;622.22;654.82;0.0751;0.0662;-0.2111;-0.4197;99.02360998;107.4250454;90.89789495;122.8232464
339;622.22;654.82;0.2119;-0.2505;0.0195;-0.0315;99.11079494;107.519005;90.71037983;122.4466037
340;622.22;654.82;-0.2663;0.2001;-0.3261;-0.1389;99.32381094;107.28014;90.76019806;122.4692338
341;622.22;654.82;-0.0501;0.1402;-0.0025;0.1286;99.05007561;107.5053877;90.46262673;122.3837981
342;622.22;654.82;0.0681;-0.2553;0.0619;-0.0591;98.9951342;107.6561066;90.49935205;122.5683762
343;622.22;654.82;0.2287;-0.2368;-0.0245;-0.0208;99.06238364;107.4086562;90.59915627;122.5598245
344;622.22;654.82;0.0761;0.0702;-0.0411;0.0453;99.29055418;107.1927547;90.60897164;122.5898242
345;622.22;654.82;0.0505;-0.0407;0.3107;0.0327;99.35539871;107.2963525;90.60183418;122.6850418
346;622.22;654.82;-0.1346;-0.1377;-0.1296;-0.0306;99.39124045;107.2862738;90.94675329;122.7648601
347;622.22;654.82;0.021;0.2177;-0.0714;0.1604;99.25263113;107.182083;90.83898489;122.7790328
348;622.22;654.82;-0.0883;-0.2344;-0.063;0.1897;99.27247917;107.4393167;90.79328438;122.9837889
349;622.22;654.82;-0.271;0.0031;0.0248;0.0537;99.18042299;107.2366235;90.7576248;123.2118316
350;622.22;654.82;-0.2763;0.137;-0.1491;0.087;98.90885481;107.2890264;90.81104589;123.2971827
351;622.22;654.82;0.2669;-0.0601;0.1148;0.0699;98.6470999;107.475012;90.68864851;123.4133308
352;622.22;654.82;-0.0009;-0.1616;-0.0368;-0.0015;98.93688376;107.4572986;90.83454753;123.5089744
353;622.22;654.82;-0.2022;-0.0848;0.2957;0.3547;98.95000998;107.3418399;90.82360633;123.5304155
354;622.22;654.82;-0.2774;-0.194;-0.0446;-0.0127;98.76080528;107.3100191;91.14555796;123.9074286
355;622.22;654.82;-0.2656;-0.0512;0.0847;-0.1763;98.51715163;107.1817453;91.11566031;123.9060066
356;622.22;654.82;0.0811;0.024;-0.0208;0.1785;98.29608915;107.2031338;91.21613431;123.7410262
357;622.22;654.82;-0.2641;0.2902;-0.0141;0.2608;98.43610299;107.2937439;91.20750762;123.9356727
358;622.22;654.82;-0.0427;-0.1268;-0.0197;0.0089;98.22378141;107.6513719;91.20589001;124.2069246
359;622.22;654.82;0.2286;0.0147;0.1048;-0.2192;98.24315547;107.5807003;91.19873036;124.2183484
360;622.22;654.82;0.0433;0.0273;0.0484;0.0072;98.53262778;107.6556595;91.31632723;124.0013385
361;622.22;654.82;0.3075;0.0644;0.0567;0.0842;98.62690071;107.7328495;91.37331191;124.0170704
362;622.22;654.82;-0.0964;-0.2371;-0.2055;-0.2084;98.98282252;107.8434536;91.43655642;124.1093424
363;622.22;654.82;0.0706;0.0297;0.127;0.0023;98.91979356;107.6493168;91.2353374;123.9063173
364;622.22;654.82;0.0407;0.1067;0.1051;0.2329;99.01962409;107.7264689;91.37382276;123.9199278
365;622.22;654.82;0.0375;0.2187;0.0974;-0.2934;99.08966139;107.8768752;91.48544898;124.1637402
366;622.22;654.82;0.0216;-0.2093;-0.0152;-0.0577;99.15709052;108.1383343;91.58538063;123.8741256
367;622.22;654.82;0.0996;-0.0293;-0.1116;0.0323;99.20891875;107.9493043;91.56913826;123.8286777
368;622.22;654.82;0.0659;-0.1409;-0.1981;-0.067;99.33564977;107.9490811;91.45707666;123.8745594
369;622.22;654.82;-0.3517;-0.0707;0.0135;0.2011;99.41852199;107.838612;91.26252339;123.8197988
370;622.22;654.82;0.0402;0.2442;0.285;-0.045;99.07280959;107.8026686;91.28653493;124.0347402
371;622.22;654.82;-0.0025;0.1039;0.0926;0.1381;99.13663745;108.0898406;91.58118647;123.9972956
372;622.22;654.82;-0.2773;-0.019;0.124;0.0369;99.16520897;108.2202122;91.67289407;124.1440457
373;622.22;654.82;0.0434;0.0709;-0.2679;-0.0158;98.92087126;108.2249857;91.79272342;124.1853065
374;622.22;654.82;-0.0521;-0.2581;-0.0776;0.0521;99.01338643;108.320609;91.51637173;124.1726618
375;622.22;654.82;-0.0224;-0.104;0.018;0.2176;98.99602758;108.0817408;91.44019723;124.2282866
376;622.22;654.82;-0.0069;-0.0312;-0.0818;-0.1062;99.00648712;108.0113969;91.46234794;124.4477864
377;622.22;654.82;-0.0187;-0.0354;0.0976;-0.1616;99.03273093;108.0240336;91.38390606;124.3370775
378;622.22;654.82;0.0718;-0.0689;0.1022;-0.1471;99.04309228;108.028561;91.48767135;124.1742002
379;622.22;654.82;-0.078;-0.0766;-0.1027;-0.0665;99.14716333;107.9945886;91.5923235;124.03058
380;622.22;654.82;-0.2221;-0.0245;-0.1232;0.0281;99.10012188;107.9505409;91.48833289;123.971757
381;622.22;654.82;-0.0352;0.072;-0.2413;0.2842;98.90754605;107.9592361;91.36756137;124.0092538
382;622.22;654.82;0.0977;-0.0472;-0.2946;-0.2779;98.90690704;108.0650612;91.13301174;124.3017543
383;622.22;654.82;-0.2069;-0.2364;-0.2447;-0.2551;99.03079742;108.0545572;90.85356377;124.0236084
384;622.22;654.82;-0.1447;0.0627;-0.12;-0.1208;98.83404191;107.8472897;90.63403988;123.7763893
385;622.22;654.82;-0.0396;0.103;0.1579;0.0383;98.70116631;107.9430104;90.54710135;123.6707008
386;622.22;654.82;-0.1546;-0.1005;-0.055;0.0593;98.67673034;108.0708014;90.74118832;123.7272058
387;622.22;654.82;0.2769;0.0925;-0.1732;-0.0686;98.54545929;107.9898928;90.71539979;123.8030568
388;622.22;654.82;-0.0577;-0.0131;0.203;0.0654;98.85115395;108.1085427;90.57233768;123.7487881
389;622.22;654.82;-0.3342;0.4316;0.0296;0.286;98.80222799;108.1136425;90.81061723;123.8301074
390;622.22;654.82;0.084;-0.1407;-0.1695;0.2058;98.48774337;108.5655483;90.86693524;124.1296472
391;622.22;654.82;-0.1293;0.1377;-0.0585;-0.0839;98.60879158;108.4297133;90.72213135;124.3402288
392;622.22;654.82;-0.2848;0.1069;0.1028;0.2061;98.50544364;108.5856976;90.69352741;124.2549595
393;622.22;654.82;-0.0277;-0.1259;-0.0836;-0.1838;98.25060184;108.7000456;90.82725113;124.4621802
394;622.22;654.82;-0.0717;-0.0928;-0.1285;0.2011;98.270087;108.5815286;90.76977189;124.2734512
395;622.22;654.82;-0.1437;-0.2464;-0.0752;-0.0154;98.2425576;108.4969397;90.66945671;124.4751319
396;622.22;654.82;-0.1758;0.1775;-0.0645;0.2812;98.14076731;108.2691638;90.62604535;124.454425
397;622.22;654.82;0.0865;0.1056;-0.0623;0.102;98.01028401;108.4768784;90.59489416;124.7309224
398;622.22;654.82;-0.1359;0.2562;0.2011;-0.1657;98.14735203;108.6096363;90.56706276;124.8201551
399;622.22;654.82;-0.1725;-0.1235;0.3446;0.1215;98.05432694;108.8884927;90.80363197;124.6390872
400;270.01;725.52;-0.0835;-0.199;-0.1611;-0.1199;97.93774376;108.7674663;91.1752008;124.7504975
401;270.01;725.52;-0.1934;0.077;0.0639;-0.1936;96.16813412;109.0519878;91.73474081;120.508143
402;270.01;725.52;0.2103;0.1367;-0.0709;0.0147;94.3955045;109.4725856;92.49926027;116.3168162
403;270.01;725.52;-0.0206;-0.0946;-0.1924;-0.0974;93.14164391;109.8050535;93.10172338;112.459192
404;270.01;725.52;-0.1815;-0.0005;0.1605;0.1623;91.74089554;109.7710931;93.56128699;108.6068986
405;270.01;725.52;0.1021;-0.1144;0.1566;0.0085;90.26597257;109.713743;94.35747339;105.1336015
406;270.01;725.52;0.0415;-0.0154;-0.0947;0.2941;89.17751771;109.4361575;95.12165413;101.615891
407;270.01;725.52;0.166;0.2089;-0.0952;-0.0126;88.11089261;109.1597091;95.60767035;98.49642387
408;270.01;725.52;0.0888;-0.1031;-0.088;0.0282;87.24057792;109.0207658;96.07615693;95.17179005
409;270.01;725.52;-0.1962;-0.1821;-0.2168;-0.0617;86.35438231;108.4672398;96.53546902;91.99795364
410;270.01;725.52;0.0912;-0.2468;0.0891;0.1011;85.24519749;107.757484;96.849966;88.8410327
411;270.01;725.52;-0.1382;0.2951;-0.0436;0.1104;84.49225966;106.9129847;97.4594192;85.9550019
412;270.01;725.52;-0.0195;-0.1319;0.0317;-0.0578;83.57059979;106.5553105;97.91501525;83.17877938
413;270.01;725.52;0.076;-0.1044;0.346;0.1285;82.83203006;105.6916437;98.43013848;80.33264599
414;270.01;725.52;0.1515;-0.0521;-0.0731;-0.0229;82.24590304;104.7997235;99.24177218;77.77529506
415;270.01;725.52;-0.0166;0.031;-0.2493;0.116;81.79440745;103.9149179;99.6063707;75.16018803
416;270.01;725.52;-0.3024;0.07;0.0035;-0.2203;81.21143004;103.0641234;99.7822575;72.78134605
417;270.01;725.52;-0.0114;0.0148;0.2253;0.3215;80.37990546;102.208893;100.2049167;70.15625462
418;270.01;725.52;-0.029;0.0059;0.1983;0.0785;79.89857606;101.2444169;100.834913;68.17406091
419;270.01;725.52;0.1305;-0.0002;-0.0309;-0.1787;79.44714695;100.246742;101.4164083;66.02646517
420;270.01;725.52;0.2141;-0.0344;-0.0425;0.0732;79.19945949;99.2130114;101.7489173;63.70702683
421;270.01;725.52;0.0799;0.1254;0.2627;-0.1304;79.06010822;98.10901437;102.0585377;61.7332503
422;270.01;725.52;-0.0779;-0.1492;0.0887;-0.0086;78.80462692;97.14562563;102.662863;59.63701559
423;270.01;725.52;-0.1132;0.1528;0.0929;0.0809;78.4256893;95.87437262;103.0727497;57.7501905
424;270.01;725.52;0.2085;-0.0223;-0.0598;-0.3447;78.04594599;94.89706198;103.473008;56.0330493
425;270.01;725.52;0.036;-0.2498;-0.1811;0.232;78.02213975;93.72630682;103.7070892;53.96442736
426;270.01;725.52;-0.041;0.0455;-0.0679;0.2985;77.83500628;92.30443;103.8120008;52.5633211
427;270.01;725.52;0.4056;-0.2303;-0.0956;0.1627;77.58464744;91.19752391;104.0265882;51.29121784
428;270.01;725.52;0.1434;-0.0497;-0.1272;-0.0926;77.80182442;89.82175396;104.2062727;49.94078834
429;270.01;725.52;0.0171;0.3745;0.0491;0.1068;77.75091287;88.64538816;104.3483316;48.39685685
430;270.01;725.52;-0.1416;-0.2885;0.2051;0.1278;77.58125294;87.89094713;104.6619304;47.1240112
431;270.01;725.52;-0.2413;0.0474;-0.138;-0.0464;77.27269874;86.45830033;105.1210325;45.9321292
432;270.01;725.52;-0.0887;-0.1217;0.0365;0.0861;76.89673926;85.39019039;105.2216959;44.62293531
433;270.01;725.52;0.0701;0.0881;0.0085;-0.188;76.69744451;84.15386086;105.4935006;43.50958619
434;270.01;725.52;0.2171;-0.258;0.1752;0.0823;76.67700739;83.14757126;105.7282444;42.17674099
435;270.01;725.52;0.1346;-0.0383;-0.0182;0.1434;76.81251482;81.7902101;106.1218722;41.18049203
436;270.01;725.52;-0.1282;0.0792;-0.2311;-0.0565;76.87112949;80.68561863;106.3090131;40.29558378
437;270.01;725.52;0.0854;-0.1544;0.0191;0.0109;76.66992415;79.721697;106.2770407;39.25591345
438;270.01;725.52;0.3051;-0.0748;0.0515;-0.1496;76.69236174;78.53049704;106.4963294;38.33731324
439;270.01;725.52;-0.0894;0.4061;0.0446;0.1732;76.94053513;77.44552264;106.7407433;37.30622771
440;270.01;725.52;0.1364;0.0644;0.0693;0.1037;76.78861598;76.85534193;106.9701578;36.65252685
441;270.01;725.52;-0.1333;-0.078;-0.066;-0.1468;76.87846976;75.92591433;107.2166782;35.96432376
442;270.01;725.52;-0.001;0.1986;-0.2664;0.0821;76.70181792;74.87617391;107.3197475;35.06280454
443;270.01;725.52;0.1508;-0.3292;-0.1846;0.1682;76.67061903;74.12116311;107.2190116;34.43943728
444;270.01;725.52;0.3185;0.1023;-0.1157;-0.0522;76.7896148;72.85268089;107.2034038;33.93659714
445;270.01;725.52;0.1919;0.1032;-0.2372;-0.0631;77.06922596;72.07017649;107.2572118;33.24135538
446;270.01;725.52;-0.1524;0.0094;-0.2105;0.2521;77.20859997;71.30075336;107.1877417;32.57426892
447;270.01;725.52;-0.1215;-0.1106;-0.1217;0.004;76.993705;70.45032269;107.1472673;32.26024198
448;270.01;725.52;0.0151;0.0003;0.0523;0.0326;76.82020632;69.51823955;107.1969307;31.71607134
449;270.01;725.52;0.1845;0.0698;0.3205;0.0556;76.79451565;68.7278336;107.4189526;31.231825
450;270.01;725.52;0.0485;0.0211;0.1033;0.2363;76.94697623;68.03181508;107.9018407;30.79868024
451;270.01;725.52;0.1417;-0.097;-0.0598;-0.1518;76.97095288;67.30868942;108.1516043;30.57155671
452;270.01;725.52;-0.0852;-0.1157;-0.2237;0.352;77.09503058;66.50311128;108.2300452;29.96968179
453;270.01;725.52;0.2066;0.2035;-0.0086;0.0106;76.98795285;65.69811145;108.1420057;29.90722226
454;270.01;725.52;-0.0281;0.2503;-0.3001;0.0116;77.17567781;65.26378268;108.2719624;29.50707912
455;270.01;725.52;0.077;-0.0979;-0.1168;-0.0931;77.12263843;64.8822687;108.1061444;29.13183743
456;270.01;725.52;-0.2013;0.0096;0.2392;-0.1167;77.17216407;64.15635361;108.1290812;28.67445746
457;270.01;725.52;0.0896;-0.0473;0.0036;0.085;76.94141798;63.56061261;108.5072632;28.22117525
458;270.01;725.52;0.1939;0.4461;0.1017;0.1467;77.02671622;62.92185543;108.6374116;27.99726148
459;270.01;725.52;0.016;-0.2808;0.0472;-0.1426;77.2158875;62.80751802;108.8613861;27.84879743
460;270.01;725.52;-0.0232;0.2084;0.074;0.2044;77.2240917;61.9651713;109.0235115;27.42018035
461;270.01;725.52;-0.1335;-0.0774;-0.0226;0.1318;77.19795942;61.64492158;109.2071219;27.36510835
462;270.01;725.52;-0.1669;-0.2851;0.0763;-0.1933;77.06897973;61.05815118;109.2881178;27.24086205
463;270.01;725.52;-0.2025;-0.172;0.2128;0.1568;76.91635296;60.29769383;109.4653621;26.79925708
464;270.01;725.52;-0.1271;-0.129;0.032;0.1153;76.74233621;59.67709133;109.7733073;26.73541078
465;270.01;725.52;0.2054;-0.2065;-0.3063;-0.1394;76.66338354;59.14013237;109.8903884;26.63408212
466;270.01;725.52;0.2336;-0.2214;-0.209;-0.2994;76.92511271;58.55811687;109.6653467;26.28443958
467;270.01;725.52;-0.0462;0.1097;0.1587;0.0552;77.19325045;57.98135912;109.5449545;25.7969267
468;270.01;725.52;0.1858;-0.0345;-0.1155;0.0944;77.16288314;57.74671165;109.7961972;25.69511676
469;270.01;725.52;-0.119;0.0912;0.099;-0.227;77.37439642;57.37852499;109.7650307;25.63903921
470;270.01;725.52;0.1413;-0.0896;0.0731;0.1153;77.26845663;57.15948325;109.9493821;25.26516527
471;270.01;725.52;0.1329;0.1168;0.1837;-0.1299;77.43466094;56.75164742;110.1018151;25.25771833
472;270.01;725.52;-0.0635;-0.1338;-0.1024;-0.0666;77.58829988;56.57984978;110.3598755;25.00555375
473;270.01;725.52;0.1128;-0.0816;0.3563;-0.0421;77.54551089;56.15379643;110.3234255;24.83306533
474;270.01;725.52;-0.1488;-0.2818;0.1182;0.0376;77.68018384;55.80032361;110.7468628;24.69632632
475;270.01;725.52;-0.2411;0.0825;-0.1235;0.0445;77.55964613;55.26403789;110.918419;24.64823298
476;270.01;725.52;-0.0947;0.0486;-0.0063;-0.155;77.3590001;55.12901158;110.8426991;24.61019186
477;270.01;725.52;-0.052;-0.0831;-0.1953;0.0963;77.31331738;54.96771969;110.8866398;24.37514629
478;270.01;725.52;0.1291;-0.0264;-0.0111;-0.1412;77.31427452;54.6713823;110.7401526;24.40686294
479;270.01;725.52;0.1402;-0.1431;-0.023;-0.0089;77.49151743;54.45614389;110.7826269;24.19898882
480;270.01;725.52;0.1122;-0.0125;-0.1763;-0.2534;77.67149972;54.12671843;110.8118203;24.13714274
481;270.01;725.52;0.1527;-0.3154;-0.13;0.0363;77.81455024;53.94871666;110.6867646;23.83489237
482;270.01;725.52;0.1592;0.0379;0.1876;0.0147;77.98618954;53.46121922;110.6120751;23.84243416
483;270.01;725.52;0.1701;-0.1316;0.1748;0.2462;78.15249582;53.36460224;110.8574152;23.82787306
484;270.01;725.52;-0.029;-0.071;0.2805;0.1522;78.32857834;53.10488271;111.0819776;24.04578297
485;270.01;725.52;0.125;0.0032;-0.1162;-0.2078;78.30322929;52.94010412;111.4049458;24.15519243
486;270.01;725.52;-0.1502;-0.0049;0.2077;0.091;78.44374312;52.86939417;111.3207361;23.89734619
487;270.01;725.52;-0.031;0.0411;-0.0495;-0.0061;78.29865155;52.7788767;111.5631569;23.95542595
488;270.01;725.52;-0.0452;-0.2657;0.0804;-0.0139;78.28854273;52.74516652;111.5405201;23.91254006
489;270.01;725.52;0.1154;0.041;0.1314;0.0307;78.26405296;52.4043891;111.6485166;23.8647081
490;270.01;725.52;0.0719;-0.0083;-0.2948;-0.1486;78.40499979;52.39332115;111.804015;23.86466224
491;270.01;725.52;0.1313;-0.2038;0.1057;-0.0153;78.49977994;52.33380236;111.5282796;23.68531944
492;270.01;725.52;-0.2331;0.1493;-0.0768;0.0962;78.63985724;52.07139339;111.6619727;23.65125125
493;270.01;725.52;0.094;-0.0995;-0.1446;-0.0874;78.41222348;52.18004774;111.6088354;23.73096288
